name,type_name,output_name,output_display,qty_created,craftable,num_inputs,inputs_readable,inputs_raw
Recipe_Sill 4,cooking,Item_Silltalrik,Silltallrik,3,1,3,Fish x1; Herbs x1; Potato x1,452:1;490:1;610:1
Recipe_Sill 5,cooking,Item_Silltalrik,Silltallrik,3,1,3,Fish x1; Herbs x1; Potato Salad x1,452:1;490:1;611:1
Recipe_Sill 6,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Herbs x1; Potato x1,452:2;490:1;610:1
Recipe_Sill 7,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Herbs x1; Potato Salad x1,452:2;490:1;611:1
Recipe_Sill 8,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x2; Potato x1,452:1;490:2;610:1
Recipe_Sill 9,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x2; Potato Salad x1,452:1;490:2;611:1
Recipe_Sill 10,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x1; Potato x2,452:1;490:1;610:2
Recipe_Sill 11,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x1; Potato Salad x2,452:1;490:1;611:2
Recipe_Sill 12,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x2; Potato x1,452:1;490:2;610:1
Recipe_Sill 13,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Herbs x2; Potato Salad x1,452:1;490:2;611:1
Recipe_Sill 14,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Herbs x1; Potato Salad x1,452:2;490:1;611:1
Recipe_Sill 15,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Herbs x1; Potato x1,452:2;490:1;610:1
Recipe_Sill 16,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Herbs x2; Potato Salad x1,452:2;490:2;611:1
Recipe_Sill 17,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Herbs x2; Potato x1,452:2;490:2;610:1
Recipe_Sill 18,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Herbs x1; Potato Salad x2,452:2;490:1;611:2
Recipe_Sill 19,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Herbs x1; Potato x2,452:2;490:1;610:2
Recipe_Sill 20,cooking,Item_Silltalrik,Silltallrik,6,1,3,Fish x2; Herbs x2; Potato Salad x2,452:2;490:2;611:2
Recipe_Sill 21,cooking,Item_Silltalrik,Silltallrik,6,1,3,Fish x2; Herbs x2; Potato x2,452:2;490:2;610:2
Recipe_Sill 22,cooking,Item_Silltalrik,Silltallrik,1,1,2,Fish x1; Christmas Spice x1,452:1;400:1
Recipe_Sill 23,cooking,Item_Silltalrik,Silltallrik,2,1,2,Fish x2; Christmas Spice x1,452:2;400:1
Recipe_Sill 24,cooking,Item_Silltalrik,Silltallrik,2,1,2,Fish x1; Christmas Spice x2,452:1;400:2
Recipe_Sill 25,cooking,Item_Silltalrik,Silltallrik,3,1,2,Fish x2; Christmas Spice x2,452:2;400:2
Recipe_Sill 26,cooking,Item_Silltalrik,Silltallrik,3,1,3,Fish x1; Christmas Spice x1; Potato x1,452:1;400:1;610:1
Recipe_Sill 27,cooking,Item_Silltalrik,Silltallrik,3,1,3,Fish x1; Christmas Spice x1; Potato Salad x1,452:1;400:1;611:1
Recipe_Sill 28,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Christmas Spice x1; Potato x1,452:2;400:1;610:1
Recipe_Sill 29,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Christmas Spice x1; Potato Salad x1,452:2;400:1;611:1
Recipe_Sill 30,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x2; Potato x1,452:1;400:2;610:1
Recipe_Sill 31,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x2; Potato Salad x1,452:1;400:2;611:1
Recipe_Sill 32,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x1; Potato x2,452:1;400:1;610:2
Recipe_Sill 33,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x1; Potato Salad x2,452:1;400:1;611:2
Recipe_Sill 34,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x2; Potato x1,452:1;400:2;610:1
Recipe_Sill 35,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x1; Christmas Spice x2; Potato Salad x1,452:1;400:2;611:1
Recipe_Sill 36,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Christmas Spice x1; Potato Salad x1,452:2;400:1;611:1
Recipe_Sill 37,cooking,Item_Silltalrik,Silltallrik,4,1,3,Fish x2; Christmas Spice x1; Potato x1,452:2;400:1;610:1
Recipe_Sill 38,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Christmas Spice x2; Potato Salad x1,452:2;400:2;611:1
Recipe_Sill 39,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Christmas Spice x2; Potato x1,452:2;400:2;610:1
Recipe_Sill 40,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Christmas Spice x1; Potato Salad x2,452:2;400:1;611:2
Recipe_Sill 41,cooking,Item_Silltalrik,Silltallrik,5,1,3,Fish x2; Christmas Spice x1; Potato x2,452:2;400:1;610:2
Recipe_Sill 42,cooking,Item_Silltalrik,Silltallrik,6,1,3,Fish x2; Christmas Spice x2; Potato Salad x2,452:2;400:2;611:2
Recipe_Sill 43,cooking,Item_Silltalrik,Silltallrik,6,1,3,Fish x2; Christmas Spice x2; Potato x2,452:2;400:2;610:2
Recipe_SillSandfish 0,cooking,Item_Silltalrik,Silltallrik,1,1,2,Flat Sandfish x1; Herbs x1,659:1;490:1
Recipe_SillSandfish 1,cooking,Item_Silltalrik,Silltallrik,2,1,2,Flat Sandfish x2; Herbs x1,659:2;490:1
Recipe_SillSandfish 2,cooking,Item_Silltalrik,Silltallrik,2,1,2,Flat Sandfish x1; Herbs x2,659:1;490:2
Recipe_SillSandfish 3,cooking,Item_Silltalrik,Silltallrik,3,1,2,Flat Sandfish x2; Herbs x2,659:2;490:2
Recipe_SillSandfish 4,cooking,Item_Silltalrik,Silltallrik,3,1,3,Flat Sandfish x1; Herbs x1; Potato x1,659:1;490:1;610:1
Recipe_SillSandfish 5,cooking,Item_Silltalrik,Silltallrik,3,1,3,Flat Sandfish x1; Herbs x1; Potato Salad x1,659:1;490:1;611:1
Recipe_SillSandfish 6,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Herbs x1; Potato x1,659:2;490:1;610:1
Recipe_SillSandfish 7,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Herbs x1; Potato Salad x1,659:2;490:1;611:1
Recipe_SillSandfish 8,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x2; Potato x1,659:1;490:2;610:1
Recipe_SillSandfish 9,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x2; Potato Salad x1,659:1;490:2;611:1
Recipe_SillSandfish 10,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x1; Potato x2,659:1;490:1;610:2
Recipe_SillSandfish 11,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x1; Potato Salad x2,659:1;490:1;611:2
Recipe_SillSandfish 12,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x2; Potato x1,659:1;490:2;610:1
Recipe_SillSandfish 13,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Herbs x2; Potato Salad x1,659:1;490:2;611:1
Recipe_SillSandfish 14,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Herbs x1; Potato Salad x1,659:2;490:1;611:1
Recipe_SillSandfish 15,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Herbs x1; Potato x1,659:2;490:1;610:1
Recipe_SillSandfish 16,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Herbs x2; Potato Salad x1,659:2;490:2;611:1
Recipe_SillSandfish 17,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Herbs x2; Potato x1,659:2;490:2;610:1
Recipe_SillSandfish 18,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Herbs x1; Potato Salad x2,659:2;490:1;611:2
Recipe_SillSandfish 19,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Herbs x1; Potato x2,659:2;490:1;610:2
Recipe_SillSandfish 20,cooking,Item_Silltalrik,Silltallrik,6,1,3,Flat Sandfish x2; Herbs x2; Potato Salad x2,659:2;490:2;611:2
Recipe_SillSandfish 21,cooking,Item_Silltalrik,Silltallrik,6,1,3,Flat Sandfish x2; Herbs x2; Potato x2,659:2;490:2;610:2
Recipe_SillSandfish 22,cooking,Item_Silltalrik,Silltallrik,1,1,2,Flat Sandfish x1; Christmas Spice x1,659:1;400:1
Recipe_SillSandfish 23,cooking,Item_Silltalrik,Silltallrik,2,1,2,Flat Sandfish x2; Christmas Spice x1,659:2;400:1
Recipe_SillSandfish 24,cooking,Item_Silltalrik,Silltallrik,2,1,2,Flat Sandfish x1; Christmas Spice x2,659:1;400:2
Recipe_SillSandfish 25,cooking,Item_Silltalrik,Silltallrik,3,1,2,Flat Sandfish x2; Christmas Spice x2,659:2;400:2
Recipe_SillSandfish 26,cooking,Item_Silltalrik,Silltallrik,3,1,3,Flat Sandfish x1; Christmas Spice x1; Potato x1,659:1;400:1;610:1
Recipe_SillSandfish 27,cooking,Item_Silltalrik,Silltallrik,3,1,3,Flat Sandfish x1; Christmas Spice x1; Potato Salad x1,659:1;400:1;611:1
Recipe_SillSandfish 28,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Christmas Spice x1; Potato x1,659:2;400:1;610:1
Recipe_SillSandfish 29,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Christmas Spice x1; Potato Salad x1,659:2;400:1;611:1
Recipe_SillSandfish 30,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x2; Potato x1,659:1;400:2;610:1
Recipe_SillSandfish 31,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x2; Potato Salad x1,659:1;400:2;611:1
Recipe_SillSandfish 32,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x1; Potato x2,659:1;400:1;610:2
Recipe_SillSandfish 33,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x1; Potato Salad x2,659:1;400:1;611:2
Recipe_SillSandfish 34,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x2; Potato x1,659:1;400:2;610:1
Recipe_SillSandfish 35,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x1; Christmas Spice x2; Potato Salad x1,659:1;400:2;611:1
Recipe_SillSandfish 36,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Christmas Spice x1; Potato Salad x1,659:2;400:1;611:1
Recipe_SillSandfish 37,cooking,Item_Silltalrik,Silltallrik,4,1,3,Flat Sandfish x2; Christmas Spice x1; Potato x1,659:2;400:1;610:1
Recipe_SillSandfish 38,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Christmas Spice x2; Potato Salad x1,659:2;400:2;611:1
Recipe_SillSandfish 39,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Christmas Spice x2; Potato x1,659:2;400:2;610:1
Recipe_SillSandfish 40,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Christmas Spice x1; Potato Salad x2,659:2;400:1;611:2
Recipe_SillSandfish 41,cooking,Item_Silltalrik,Silltallrik,5,1,3,Flat Sandfish x2; Christmas Spice x1; Potato x2,659:2;400:1;610:2
Recipe_SillSandfish 42,cooking,Item_Silltalrik,Silltallrik,6,1,3,Flat Sandfish x2; Christmas Spice x2; Potato Salad x2,659:2;400:2;611:2
Recipe_SillSandfish 43,cooking,Item_Silltalrik,Silltallrik,6,1,3,Flat Sandfish x2; Christmas Spice x2; Potato x2,659:2;400:2;610:2
Recipe_Snus_1,cooking,Item_Snus,Admiral White Extra Strong,1,1,2,Herbs x1; Paper x1,490:1;588:1
Recipe_Snus_2,cooking,Item_Snus,Admiral White Extra Strong,1,1,2,Herbs x1; Cloth x1,490:1;405:1
Recipe_Soda_1 1,cooking,Item_Soda,Slurf,2,1,2,Bottled Water x1; Solution x1,368:1;695:1
Recipe_Soda_1 2,cooking,Item_Soda,Slurf,3,1,2,Bottled Water x2; Sugar x1,368:2;708:1
Recipe_Soda_1 3,cooking,Item_Soda,Slurf,3,1,2,Bottled Water x2; Solution x1,368:2;695:1
Recipe_Soda_1 4,cooking,Item_Soda,Slurf,3,1,2,Bottled Water x1; Solution x2,368:1;695:2
Recipe_Soda_1 5,cooking,Item_Soda,Slurf,3,1,2,Bottled Water x1; Sugar x2,368:1;708:2
Recipe_Soda_1 6,cooking,Item_Soda,Slurf,4,1,2,Bottled Water x2; Solution x2,368:2;695:2
Recipe_Soda_1 7,cooking,Item_Soda,Slurf,4,1,2,Bottled Water x2; Sugar x2,368:2;708:2
Recipe_Soda_1,cooking,Item_Soda,Slurf,2,1,2,Bottled Water x1; Sugar x1,368:1;708:1
Recipe_SodaJulmust 1,cooking,Item_Julmust,Julmust,1,1,3,Bottled Water x1; Sugar x1; Christmas Spice x1,368:1;708:1;400:1
Recipe_SodaJulmust 2,cooking,Item_Julmust,Julmust,1,1,3,Solution x1; Sugar x1; Christmas Spice x1,695:1;708:1;400:1
Recipe_SodaJulmust 3,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x2; Sugar x1; Christmas Spice x1,564:2;708:1;400:1
Recipe_SodaJulmust 4,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x2; Sugar x1; Christmas Spice x1,368:2;708:1;400:1
Recipe_SodaJulmust 5,cooking,Item_Julmust,Julmust,4,1,3,Solution x2; Sugar x1; Christmas Spice x1,695:2;708:1;400:1
Recipe_SodaJulmust 6,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x1; Sugar x2; Christmas Spice x1,564:1;708:2;400:1
Recipe_SodaJulmust 7,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x1; Sugar x2; Christmas Spice x1,368:1;708:2;400:1
Recipe_SodaJulmust 8,cooking,Item_Julmust,Julmust,4,1,3,Solution x1; Sugar x2; Christmas Spice x1,695:1;708:2;400:1
Recipe_SodaJulmust 9,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x1; Sugar x1; Christmas Spice x2,564:1;708:1;400:2
Recipe_SodaJulmust 10,cooking,Item_Julmust,Julmust,4,1,3,Bottled Water x1; Sugar x1; Christmas Spice x2,368:1;708:1;400:2
Recipe_SodaJulmust 11,cooking,Item_Julmust,Julmust,4,1,3,Solution x1; Sugar x1; Christmas Spice x2,695:1;708:1;400:2
Recipe_SodaJulmust 12,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x2; Sugar x1; Christmas Spice x2,564:2;708:1;400:2
Recipe_SodaJulmust 13,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x2; Sugar x1; Christmas Spice x2,368:2;708:1;400:2
Recipe_SodaJulmust 14,cooking,Item_Julmust,Julmust,5,1,3,Solution x2; Sugar x1; Christmas Spice x2,695:2;708:1;400:2
Recipe_SodaJulmust 15,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x1; Sugar x2; Christmas Spice x2,564:1;708:2;400:2
Recipe_SodaJulmust 16,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x1; Sugar x2; Christmas Spice x2,368:1;708:2;400:2
Recipe_SodaJulmust 17,cooking,Item_Julmust,Julmust,5,1,3,Solution x1; Sugar x2; Christmas Spice x2,695:1;708:2;400:2
Recipe_SodaJulmust 18,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x2; Sugar x2; Christmas Spice x1,564:2;708:2;400:1
Recipe_SodaJulmust 19,cooking,Item_Julmust,Julmust,5,1,3,Bottled Water x2; Sugar x2; Christmas Spice x1,368:2;708:2;400:1
Recipe_SodaJulmust 20,cooking,Item_Julmust,Julmust,5,1,3,Solution x2; Sugar x2; Christmas Spice x1,695:2;708:2;400:1
Recipe_SodaJulmust 21,cooking,Item_Julmust,Julmust,7,1,3,Bottled Water x2; Sugar x2; Christmas Spice x2,564:2;708:2;400:2
Recipe_SodaJulmust 22,cooking,Item_Julmust,Julmust,7,1,3,Bottled Water x2; Sugar x2; Christmas Spice x2,368:2;708:2;400:2
Recipe_SodaJulmust 23,cooking,Item_Julmust,Julmust,7,1,3,Solution x2; Sugar x2; Christmas Spice x2,695:2;708:2;400:2
Recipe_SodaJulmust 24,cooking,Item_Julmust,Julmust,4,1,2,Slurf x2; Christmas Spice x2,694:2;400:2
Recipe_SodaJulmust 25,cooking,Item_Julmust,Julmust,2,1,2,Slurf x1; Christmas Spice x2,694:1;400:2
Recipe_SodaJulmust 26,cooking,Item_Julmust,Julmust,2,1,2,Slurf x2; Christmas Spice x1,694:2;400:1
Recipe_SodaJulmust 27,cooking,Item_Julmust,Julmust,1,1,2,Slurf x1; Christmas Spice x1,694:1;400:1
Recipe_SodaJulmust,cooking,Item_Julmust,Julmust,1,1,3,Bottled Water x1; Sugar x1; Christmas Spice x1,564:1;708:1;400:1
Recipe_Spaghetti_1,cooking,Item_Spagetti,Spaghetti,3,1,3,Bottled Water x1; Flour x1; Egg x1,368:1;456:1;440:1
Recipe_SpiceMix 1,cooking,Item_SpiceMix,Spice Mix,1,1,1,Black Pepper x2,352:2
Recipe_SpiceMix 2,cooking,Item_SpiceMix,Spice Mix,2,1,2,Hot Snacks x1; Rock x1,502:1;645:1
Recipe_SpiceMix 3,cooking,Item_SpiceMix,Spice Mix,2,1,3,Black Pepper x1; Salt x1; Herbs x1,352:1;656:1;490:1
Recipe_SpiceMix 4,cooking,Item_SpiceMix,Spice Mix,1,1,2,Herbs x1; Black Pepper x1,490:1;352:1
Recipe_SpiceMix,cooking,Item_SpiceMix,Spice Mix,1,1,2,Salt x1; Black Pepper x1,656:1;352:1
Recipe_Stew_1 1,cooking,Item_Stew,Stew,1,1,2,Craw flesh x1; Bottled Water x1,415:1;368:1
Recipe_Stew_1 2,cooking,Item_Stew,Stew,1,1,2,Dog flesh x1; Bottled Water x1,432:1;368:1
Recipe_Stew_1 3,cooking,Item_Stew,Stew,1,1,2,Goblin flesh x1; Bottled Water x1,471:1;368:1
Recipe_Stew_1 4,cooking,Item_Stew,Stew,1,1,2,Human flesh x1; Bottled Water x1,504:1;368:1
Recipe_Stew_1 5,cooking,Item_Stew,Stew,1,1,2,Shav'Wa flesh x1; Bottled Water x1,537:1;368:1
Recipe_Stew_1 7,cooking,Item_Stew,Stew,1,1,2,Hellshrew flesh x1; Bottled Water x1,683:1;368:1
Recipe_Stew_1,cooking,Item_Stew,Stew,2,1,2,Mystery Meat x1; Bottled Water x1,576:1;368:1
Recipe_Stew_2 1,cooking,Item_Stew,Stew,2,1,2,Craw flesh x1; Broth x1,415:1;372:1
Recipe_Stew_2 2,cooking,Item_Stew,Stew,2,1,2,Dog flesh x1; Broth x1,432:1;372:1
Recipe_Stew_2 3,cooking,Item_Stew,Stew,2,1,2,Goblin flesh x1; Broth x1,471:1;372:1
Recipe_Stew_2 4,cooking,Item_Stew,Stew,2,1,2,Human flesh x1; Broth x1,504:1;372:1
Recipe_Stew_2 5,cooking,Item_Stew,Stew,2,1,2,Shav'Wa flesh x1; Broth x1,537:1;372:1
Recipe_Stew_2 7,cooking,Item_Stew,Stew,2,1,2,Hellshrew flesh x1; Broth x1,683:1;372:1
Recipe_Stew_2,cooking,Item_Stew,Stew,3,1,2,Mystery Meat x1; Broth x1,576:1;372:1
Recipe_Surstromming 1,cooking,Item_Surstromming,Surstromming,1,1,2,Salted Fish x1; Green Glob x1,455:1;477:1
Recipe_Surstromming 2,cooking,Item_Surstromming,Surstromming,1,1,2,Fish x1; Green Glob x1,452:1;477:1
Recipe_Surstromming 3,cooking,Item_Surstromming,Surstromming,1,1,2,Salted Sandfish x1; Green Glob x1,657:1;477:1
Recipe_Surstromming 4,cooking,Item_Surstromming,Surstromming,1,1,2,Flat Sandfish x1; Green Glob x1,659:1;477:1
Recipe_Taco_1,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Goblin flesh x1; Spice Mix x1,471:1;698:1
Recipe_Taco_2,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Hellshrew flesh x1; Spice Mix x1,683:1;698:1
Recipe_Taco_4,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Shav'Wa flesh x1; Spice Mix x1,537:1;698:1
Recipe_Taco_5,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Human flesh x1; Spice Mix x1,504:1;698:1
Recipe_Taco_6,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Dog flesh x1; Spice Mix x1,432:1;698:1
Recipe_Taco_7 1,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Mystery Meat x1; Spice Mix x1,576:1;698:1
Recipe_Taco_7,cooking,Item_HardshellTaco,Hardshell Taco,2,1,2,Craw flesh x1; Spice Mix x1,415:1;698:1
Recipe_ToastSkagen 1,cooking,Item_ToastSkagen,Toast Skagen,3,1,2,Bread x1; Fish x1,370:1;452:1
Recipe_ToastSkagen 2,cooking,Item_ToastSkagen,Toast Skagen,3,1,2,Bread x1; Flat Sandfish x1,370:1;659:1
Recipe_ToastSkagen,cooking,Item_ToastSkagen,Toast Skagen,5,1,3,Bread x1; Fish x1; Butter x1,370:1;452:1;373:1
Recipe_TongueOnStick 1,cooking,Item_TongueOnStick,Tongue On Stick,1,1,2,Stick x1; Tongue x1,705:1;724:1
Recipe_ToriRamen_1 1,cooking,Item_RamenTori,Tori Ramen,2,1,3,Spaghetti x2; Broth x1; Chicken Leg x1,696:2;372:1;394:1
Recipe_ToriRamen_1 2,cooking,Item_Ramen,Ramen,2,1,3,Spaghetti x1; Broth x2; Chicken Leg x1,696:1;372:2;394:1
Recipe_ToriRamen_1 3,cooking,Item_Ramen,Ramen,3,1,3,Spaghetti x1; Broth x1; Chicken Leg x2,696:1;372:1;394:2
Recipe_ToriRamen_1 4,cooking,Item_RamenTori,Tori Ramen,5,1,3,Spaghetti x2; Broth x1; Chicken Leg x2,696:2;372:1;394:2
Recipe_ToriRamen_1 5,cooking,Item_RamenTori,Tori Ramen,4,1,3,Spaghetti x2; Broth x2; Chicken Leg x1,696:2;372:2;394:1
Recipe_ToriRamen_1 6,cooking,Item_RamenTori,Tori Ramen,5,1,3,Spaghetti x2; Broth x2; Chicken Leg x2,696:2;372:2;394:2
Recipe_ToriRamen_1,cooking,Item_Ramen,Ramen,1,1,3,Spaghetti x1; Broth x1; Chicken Leg x1,696:1;372:1;394:1
Recipe_ToriRamen_3 1,cooking,Item_RamenTori,Tori Ramen,4,1,4,Spaghetti x1; Broth x1; Egg x1; Chicken Leg x1,696:1;372:1;440:1;394:1
Recipe_ToriRamen_3 3,cooking,Item_RamenTori,Tori Ramen,4,1,4,Spaghetti x1; Broth x1; Egg x1; Chicken Leg x1,696:1;372:1;440:1;394:1
Recipe_Unagi 1,cooking,Item_Unagi,Unagi,2,1,3,Fatberg Chunk x1; Fish x1; Rice x1,448:1;452:1;631:1
Recipe_Unagi 2,cooking,Item_Unagi,Unagi,3,1,3,Fatberg Chunk x2; Fish x1; Rice x1,448:2;452:1;631:1
Recipe_Unagi 3,cooking,Item_Unagi,Unagi,3,1,3,Fatberg Chunk x1; Fish x2; Rice x1,448:1;452:2;631:1
Recipe_Unagi 4,cooking,Item_Unagi,Unagi,3,1,3,Fatberg Chunk x1; Fish x1; Rice x2,448:1;452:1;631:2
Recipe_Unagi 5,cooking,Item_Unagi,Unagi,5,1,3,Fatberg Chunk x2; Fish x1; Rice x2,448:2;452:1;631:2
Recipe_Unagi 6,cooking,Item_Unagi,Unagi,5,1,3,Fatberg Chunk x1; Fish x2; Rice x2,448:1;452:2;631:2
Recipe_Unagi 7,cooking,Item_Unagi,Unagi,5,1,3,Fatberg Chunk x2; Fish x2; Rice x1,448:2;452:2;631:1
Recipe_Unagi 8,cooking,Item_Unagi,Unagi,7,1,3,Fatberg Chunk x2; Fish x2; Rice x2,448:2;452:2;631:2
Recipe_Wine_1 1,cooking,Item_Wine,Red Wine,1,1,2,Holy Toast x1; Bottled Water x1,496:1;368:1
Recipe_Wine_1,cooking,Item_Wine,Red Wine,1,1,1,Blood x2,357:2
Recipe_Dynamite,generic,Weapon_Dynamite,Dynamite,1,1,2,Red Wine x1; Paper x1,743:1;588:1
Recipe_Dynamite1,generic,Weapon_Dynamite,Dynamite,1,1,2,Hellshrew skin x1; Solution x1,684:1;695:1
Recipe_Dynamite2,generic,Weapon_Dynamite,Dynamite,1,1,2,Craw skin x1; Solution x1,416:1;695:1
Recipe_Dynamite3,generic,Weapon_Dynamite,Dynamite,1,1,2,Shav'Wa skin x1; Solution x1,538:1;695:1
Recipe_Dynamite4,generic,Weapon_Dynamite,Dynamite,1,1,2,Human skin x1; Solution x1,505:1;695:1
Recipe_Dynamite5,generic,Weapon_Dynamite,Dynamite,1,1,2,Goblin skin x1; Solution x1,472:1;695:1
Recipe_Dynamite6,generic,Weapon_Dynamite,Dynamite,1,1,2,Dog Skin x1; Solution x1,433:1;695:1
Recipe_Dynamite7,generic,Weapon_Dynamite,Dynamite,1,1,2,Cloth x1; Solution x1,405:1;695:1
Recipe_Dynamite8,generic,Weapon_Dynamite,Dynamite,1,1,2,Paper x1; Solution x1,588:1;695:1
Recipe_Dynamite9,generic,Weapon_Dynamite,Dynamite,1,1,2,Shav'Wa bladder x1; Solution x1,535:1;695:1
Recipe_Dynamite10,generic,Weapon_Dynamite,Dynamite,1,1,2,Lung x1; Solution x1,541:1;695:1
Recipe_Dynamite11,generic,Weapon_Dynamite,Dynamite,1,1,2,Heart x1; Solution x1,488:1;695:1
Recipe_Dynamite12,generic,Weapon_Dynamite,Dynamite,1,1,2,Bladder x1; Solution x1,353:1;695:1
Recipe_Dynamite13,generic,Weapon_Dynamite,Dynamite,1,1,2,Hellshrew skin x1; False Sulfcap x1,684:1;447:1
Recipe_Dynamite14,generic,Weapon_Dynamite,Dynamite,1,1,2,Craw skin x1; False Sulfcap x1,416:1;447:1
Recipe_Dynamite15,generic,Weapon_Dynamite,Dynamite,1,1,2,Shav'Wa skin x1; False Sulfcap x1,538:1;447:1
Recipe_Dynamite16,generic,Weapon_Dynamite,Dynamite,1,1,2,Human skin x1; False Sulfcap x1,505:1;447:1
Recipe_Dynamite17,generic,Weapon_Dynamite,Dynamite,1,1,2,Goblin skin x1; False Sulfcap x1,472:1;447:1
Recipe_Dynamite18,generic,Weapon_Dynamite,Dynamite,1,1,2,Dog Skin x1; False Sulfcap x1,433:1;447:1
Recipe_Dynamite19,generic,Weapon_Dynamite,Dynamite,1,1,2,Cloth x1; False Sulfcap x1,405:1;447:1
Recipe_Dynamite20,generic,Weapon_Dynamite,Dynamite,1,1,2,Paper x1; False Sulfcap x1,588:1;447:1
Recipe_Dynamite21,generic,Weapon_Dynamite,Dynamite,1,1,2,Shav'Wa bladder x1; False Sulfcap x1,535:1;447:1
